id,cluster
train_5402,13
train_5403,17
train_5404,13
train_5405,18
train_5406,1
train_5407,2
train_5408,7
train_5409,16
train_5410,2
train_5411,19
train_5412,17
train_5413,3
train_5414,13
train_5415,13
train_5416,19
train_5417,19
train_5418,4
train_5419,11
train_5420,3
train_5421,13
train_5422,5
train_5423,12
train_5424,19
train_5425,13
train_5426,12
train_5427,7
train_5428,11
train_5429,1
train_5430,13
train_5431,5
train_5432,5
train_5433,13
train_5434,10
train_5435,2
train_5436,4
train_5437,10
train_5438,0
train_5439,6
train_5440,17
train_5441,7
train_5442,1
train_5443,13
train_5444,13
train_5445,13
train_5446,13
train_5447,15
train_5448,10
train_5449,5
train_5450,8
train_5451,6
train_5452,1
train_5453,13
train_5454,13
train_5455,10
train_5456,13
train_5457,15
train_5458,10
train_5459,19
train_5460,6
train_5461,13
train_5462,8
train_5463,19
train_5464,1
train_5465,13
train_5466,13
train_5467,10
train_5468,9
train_5469,13
train_5470,6
train_5471,10
train_5472,15
train_5473,10
train_5474,4
train_5475,16
train_5476,13
train_5477,2
train_5478,2
train_5479,16
train_5480,9
train_5481,2
train_5482,18
train_5483,7
train_5484,17
train_5485,14
train_5486,7
train_5487,13
train_5488,16
train_5489,2
train_5490,15
train_5491,7
train_5492,13
train_5493,3
train_5494,10
train_5495,8
train_5496,15
train_5497,12
train_5498,11
train_5499,3
train_5500,16
train_5501,13
train_5502,4
train_5503,11
train_5504,16
train_5505,16
train_5506,2
train_5507,17
train_5508,7
train_5509,9
train_5510,16
train_5511,10
train_5512,13
train_5513,11
train_5514,4
train_5515,5
train_5516,7
train_5517,7
train_5518,15
train_5519,7
train_5520,15
train_5521,7
train_5522,19
train_5523,15
train_5524,13
train_5525,11
train_5526,1
train_5527,5
train_5528,0
train_5529,13
train_5530,1
train_5531,5
train_5532,7
train_5533,17
train_5534,19
train_5535,8
train_5536,19
train_5537,10
train_5538,19
train_5539,17
train_5540,3
train_5541,13
train_5542,2
train_5543,17
train_5544,19
train_5545,18
train_5546,17
train_5547,12
train_5548,12
train_5549,16
train_5550,4
train_5551,4
train_5552,11
train_5553,10
train_5554,12
train_5555,4
train_5556,18
train_5557,10
train_5558,18
train_5559,1
train_5560,11
train_5561,4
train_5562,3
train_5563,8
train_5564,15
train_5565,19
train_5566,15
train_5567,13
train_5568,17
train_5569,3
train_5570,6
train_5571,1
train_5572,12
train_5573,11
train_5574,0
train_5575,10
train_5576,5
train_5577,13
train_5578,4
train_5579,10
train_5580,16
train_5581,12
train_5582,15
train_5583,8
train_5584,2
train_5585,17
train_5586,7
train_5587,7
train_5588,10
train_5589,19
train_5590,10
train_5591,1
train_5592,7
train_5593,15
train_5594,4
train_5595,13
train_5596,10
train_5597,7
train_5598,11
train_5599,13
train_5600,13
train_5601,1
train_5602,14
train_5603,18
train_5604,13
train_5605,4
train_5606,1
train_5607,19
train_5608,18
train_5609,2
train_5610,13
train_5611,1
train_5612,13
train_5613,8
train_5614,12
train_5615,13
train_5616,13
train_5617,17
train_5618,17
train_5619,12
train_5620,13
train_5621,8
train_5622,14
train_5623,4
train_5624,1
train_5625,7
train_5626,7
train_5627,9
train_5628,17
train_5629,10
train_5630,13
train_5631,15
train_5632,2
train_5633,12
train_5634,12
train_5635,13
train_5636,10
train_5637,13
train_5638,3
train_5639,12
train_5640,2
train_5641,1
train_5642,13
train_5643,10
train_5644,13
train_5645,10
train_5646,10
train_5647,1
train_5648,2
train_5649,3
train_5650,1
train_5651,13
train_5652,17
train_5653,5
train_5654,4
train_5655,13
train_5656,11
train_5657,17
train_5658,7
train_5659,19
train_5660,13
train_5661,13
train_5662,12
train_5663,5
train_5664,7
train_5665,9
train_5666,13
train_5667,16
train_5668,12
train_5669,12
train_5670,3
train_5671,10
train_5672,11
train_5673,12
train_5674,10
train_5675,2
train_5676,19
train_5677,4
train_5678,7
train_5679,11
train_5680,17
train_5681,16
train_5682,4
train_5683,15
train_5684,9
train_5685,8
train_5686,9
train_5687,3
train_5688,10
train_5689,9
train_5690,12
train_5691,12
train_5692,2
train_5693,10
train_5694,6
train_5695,2
train_5696,13
train_5697,10
train_5698,15
train_5699,5
train_5700,11
train_5701,12
train_5702,1
train_5703,2
train_5704,15
train_5705,7
train_5706,12
train_5707,18
train_5708,9
train_5709,3
train_5710,13
train_5711,9
train_5712,12
train_5713,4
train_5714,2
train_5715,18
train_5716,9
train_5717,16
train_5718,0
train_5719,7
train_5720,7
train_5721,13
train_5722,1
train_5723,1
train_5724,15
train_5725,4
train_5726,1
train_5727,17
train_5728,12
train_5729,2
train_5730,12
train_5731,7
train_5732,15
train_5733,13
train_5734,17
train_5735,16
train_5736,13
train_5737,1
train_5738,3
train_5739,15
train_5740,4
train_5741,13
train_5742,1
train_5743,6
train_5744,1
train_5745,4
train_5746,8
train_5747,17
train_5748,9
train_5749,16
train_5750,7
train_5751,18
train_5752,13
train_5753,7
train_5754,10
train_5755,17
train_5756,2
train_5757,18
train_5758,19
train_5759,16
train_5760,18
train_5761,7
train_5762,7
train_5763,16
train_5764,3
train_5765,14
train_5766,13
train_5767,4
train_5768,10
train_5769,15
train_5770,9
train_5771,11
train_5772,9
train_5773,10
train_5774,13
train_5775,1
train_5776,17
train_5777,15
train_5778,2
train_5779,13
train_5780,18
train_5781,13
train_5782,10
train_5783,10
train_5784,10
train_5785,13
train_5786,1
train_5787,13
train_5788,18
train_5789,1
train_5790,0
train_5791,16
train_5792,16
train_5793,7
train_5794,13
train_5795,4
train_5796,17
train_5797,9
train_5798,5
train_5799,3
train_5800,10
train_5801,0
train_5802,7
train_5803,2
train_5804,9
train_5805,10
train_5806,18
train_5807,15
train_5808,0
train_5809,13
train_5810,7
train_5811,11
train_5812,2
train_5813,13
train_5814,18
train_5815,0
train_5816,14
train_5817,17
train_5818,10
train_5819,13
train_5820,13
train_5821,13
train_5822,13
train_5823,7
train_5824,10
train_5825,13
train_5826,13
train_5827,12
train_5828,8
train_5829,13
train_5830,3
train_5831,19
train_5832,13
train_5833,15
train_5834,13
train_5835,19
train_5836,10
train_5837,13
train_5838,7
train_5839,18
train_5840,6
train_5841,2
train_5842,13
train_5843,3
train_5844,10
train_5845,10
train_5846,7
train_5847,2
train_5848,3
train_5849,17
train_5850,3
train_5851,17
train_5852,13
train_5853,15
train_5854,15
train_5855,12
train_5856,15
train_5857,0
train_5858,9
train_5859,1
train_5860,0
train_5861,2
train_5862,12
train_5863,11
train_5864,6
train_5865,17
train_5866,17
train_5867,18
train_5868,15
train_5869,18
train_5870,17
train_5871,11
train_5872,13
train_5873,15
train_5874,12
train_5875,3
train_5876,12
train_5877,19
train_5878,13
train_5879,17
train_5880,11
train_5881,8
train_5882,5
train_5883,13
train_5884,12
train_5885,19
train_5886,7
train_5887,11
train_5888,1
train_5889,0
train_5890,13
train_5891,13
train_5892,1
train_5893,2
train_5894,5
train_5895,4
train_5896,8
train_5897,3
train_5898,11
train_5899,4
train_5900,16
train_5901,12
train_5902,1
train_5903,16
train_5904,3
train_5905,11
train_5906,3
train_5907,9
train_5908,7
train_5909,15
train_5910,16
train_5911,4
train_5912,12
train_5913,15
train_5914,7
train_5915,15
train_5916,9
train_5917,12
train_5918,13
train_5919,13
train_5920,8
train_5921,17
train_5922,12
train_5923,19
train_5924,7
train_5925,16
train_5926,12
train_5927,9
train_5928,13
train_5929,4
train_5930,2
train_5931,4
train_5932,16
train_5933,18
train_5934,1
train_5935,2
train_5936,12
train_5937,18
train_5938,16
train_5939,10
train_5940,13
train_5941,2
train_5942,3
train_5943,11
train_5944,9
train_5945,12
train_5946,3
train_5947,13
train_5948,12
train_5949,9
train_5950,1
train_5951,13
train_5952,17
train_5953,8
train_5954,8
train_5955,0
train_5956,1
train_5957,17
train_5958,18
train_5959,4
train_5960,11
train_5961,0
train_5962,11
train_5963,19
train_5964,13
train_5965,2
train_5966,12
train_5967,15
train_5968,9
train_5969,13
train_5970,8
train_5971,18
train_5972,4
train_5973,13
train_5974,9
train_5975,12
train_5976,3
train_5977,3
train_5978,15
train_5979,13
train_5980,7
train_5981,10
train_5982,10
train_5983,13
train_5984,2
train_5985,13
train_5986,13
train_5987,13
train_5988,16
train_5989,17
train_5990,13
train_5991,1
train_5992,10
train_5993,19
train_5994,10
train_5995,13
train_5996,13
train_5997,12
train_5998,10
train_5999,13
train_6000,13
train_6001,19
train_6002,5
train_6003,2
train_6004,2
train_6005,6
train_6006,10
train_6007,10
train_6008,14
train_6009,9
train_6010,13
train_6011,19
train_6012,6
train_6013,6
train_6014,4
train_6015,7
train_6016,10
train_6017,13
train_6018,10
train_6019,9
train_6020,10
train_6021,11
train_6022,7
train_6023,2
train_6024,10
train_6025,13
train_6026,2
train_6027,18
train_6028,9
train_6029,13
train_6030,8
train_6031,13
train_6032,15
train_6033,2
train_6034,8
train_6035,13
train_6036,5
train_6037,13
train_6038,6
train_6039,9
train_6040,10
train_6041,1
train_6042,7
train_6043,1
train_6044,10
train_6045,12
train_6046,13
train_6047,19
train_6048,19
train_6049,5
train_6050,19
train_6051,13
train_6052,10
train_6053,5
train_6054,10
train_6055,15
train_6056,5
train_6057,10
train_6058,3
train_6059,1
train_6060,19
train_6061,1
train_6062,3
train_6063,3
train_6064,19
train_6065,9
train_6066,3
train_6067,0
train_6068,8
train_6069,4
train_6070,13
train_6071,8
train_6072,15
train_6073,9
train_6074,10
train_6075,10
train_6076,7
train_6077,1
train_6078,15
train_6079,17
train_6080,12
train_6081,15
train_6082,1
train_6083,5
train_6084,15
train_6085,19
train_6086,13
train_6087,4
train_6088,13
train_6089,13
train_6090,13
train_6091,4
train_6092,10
train_6093,15
train_6094,10
train_6095,7
train_6096,8
train_6097,11
train_6098,19
train_6099,13
train_6100,3
train_6101,2
train_6102,14
train_6103,5
train_6104,13
train_6105,7
train_6106,7
train_6107,19
train_6108,10
train_6109,17
train_6110,13
train_6111,10
train_6112,13
train_6113,10
train_6114,11
train_6115,16
train_6116,19
train_6117,18
train_6118,2
train_6119,12
train_6120,13
train_6121,4
train_6122,17
train_6123,10
train_6124,9
train_6125,13
train_6126,10
train_6127,19
train_6128,3
train_6129,3
train_6130,2
train_6131,13
train_6132,2
train_6133,7
train_6134,10
train_6135,6
train_6136,13
train_6137,15
train_6138,13
train_6139,17
train_6140,8
train_6141,18
train_6142,18
train_6143,13
train_6144,10
train_6145,1
train_6146,13
train_6147,0
train_6148,13
train_6149,15
train_6150,13
train_6151,2
train_6152,11
train_6153,6
train_6154,1
train_6155,10
train_6156,1
train_6157,13
train_6158,1
train_6159,9
train_6160,10
train_6161,9
train_6162,5
train_6163,19
train_6164,10
train_6165,17
train_6166,15
train_6167,2
train_6168,10
train_6169,13
train_6170,18
train_6171,17
train_6172,5
train_6173,17
train_6174,1
train_6175,10
train_6176,0
train_6177,10
train_6178,9
train_6179,5
train_6180,12
train_6181,10
train_6182,4
train_6183,2
train_6184,6
train_6185,19
train_6186,13
train_6187,3
train_6188,12
train_6189,12
train_6190,8
train_6191,13
train_6192,13
train_6193,13
train_6194,16
train_6195,11
train_6196,10
train_6197,12
train_6198,13
train_6199,10
train_6200,12
train_6201,13
train_6202,3
train_6203,17
train_6204,11
train_6205,15
train_6206,15
train_6207,1
train_6208,1
train_6209,17
train_6210,19
train_6211,9
train_6212,17
train_6213,8
train_6214,16
train_6215,18
train_6216,19
train_6217,12
train_6218,13
train_6219,13
train_6220,13
train_6221,19
train_6222,13
train_6223,13
train_6224,16
train_6225,0
train_6226,1
train_6227,8
train_6228,9
train_6229,16
train_6230,5
train_6231,13
train_6232,17
train_6233,10
train_6234,19
train_6235,13
train_6236,13
train_6237,2
train_6238,7
train_6239,15
train_6240,0
train_6241,17
train_6242,2
train_6243,15
train_6244,12
train_6245,12
train_6246,5
train_6247,4
train_6248,4
train_6249,4
train_6250,7
train_6251,11
train_6252,9
train_6253,8
train_6254,12
train_6255,12
train_6256,19
train_6257,8
train_6258,12
train_6259,3
train_6260,12
train_6261,18
train_6262,3
train_6263,1
train_6264,16
train_6265,2
train_6266,7
train_6267,12
train_6268,9
train_6269,13
train_6270,2
train_6271,19
train_6272,9
train_6273,4
train_6274,17
train_6275,19
train_6276,15
train_6277,2
train_6278,9
train_6279,4
train_6280,2
train_6281,7
train_6282,19
train_6283,8
train_6284,9
train_6285,13
train_6286,1
train_6287,13
train_6288,13
train_6289,13
train_6290,16
train_6291,4
train_6292,1
train_6293,1
train_6294,13
train_6295,15
train_6296,13
train_6297,7
train_6298,13
train_6299,19
train_6300,18
train_6301,16
train_6302,15
train_6303,12
train_6304,15
train_6305,13
train_6306,1
train_6307,13
train_6308,12
train_6309,13
train_6310,16
train_6311,12
train_6312,19
train_6313,7
train_6314,1
train_6315,13
train_6316,7
train_6317,11
train_6318,13
train_6319,13
train_6320,13
train_6321,4
train_6322,18
train_6323,13
train_6324,7
train_6325,16
train_6326,13
train_6327,3
train_6328,10
train_6329,1
train_6330,13
train_6331,13
train_6332,2
train_6333,19
train_6334,10
train_6335,13
train_6336,4
train_6337,13
train_6338,13
train_6339,0
train_6340,7
train_6341,13
train_6342,0
train_6343,7
train_6344,0
train_6345,1
train_6346,13
train_6347,10
train_6348,10
train_6349,13
train_6350,15
train_6351,10
train_6352,8
train_6353,10
train_6354,13
train_6355,18
train_6356,9
train_6357,10
train_6358,18
train_6359,10
train_6360,11
train_6361,17
train_6362,13
train_6363,12
train_6364,13
train_6365,13
train_6366,17
train_6367,7
train_6368,9
train_6369,10
train_6370,10
train_6371,10
train_6372,8
train_6373,9
train_6374,13
train_6375,19
train_6376,8
train_6377,13
train_6378,10
train_6379,12
train_6380,18
train_6381,10
train_6382,10
train_6383,10
train_6384,13
train_6385,10
train_6386,11
train_6387,4
train_6388,17
train_6389,4
train_6390,11
train_6391,10
train_6392,7
train_6393,10
train_6394,4
train_6395,3
train_6396,13
train_6397,10
train_6398,19
train_6399,10
train_6400,2
train_6401,19
train_6402,10
train_6403,19
train_6404,12
train_6405,10
train_6406,10
train_6407,10
train_6408,10
train_6409,13
train_6410,3
train_6411,13
train_6412,13
train_6413,10
train_6414,9
train_6415,17
train_6416,13
train_6417,3
train_6418,1
train_6419,13
train_6420,0
train_6421,10
train_6422,13
train_6423,13
train_6424,3
train_6425,10
train_6426,10
train_6427,11
train_6428,10
train_6429,10
train_6430,3
train_6431,18
train_6432,7
train_6433,1
train_6434,10
train_6435,13
train_6436,12
train_6437,13
train_6438,10
train_6439,10
train_6440,5
train_6441,0
train_6442,10
train_6443,10
train_6444,5
train_6445,4
train_6446,12
train_6447,10
train_6448,10
train_6449,17
train_6450,18
train_6451,10
train_6452,5
train_6453,7
train_6454,10
train_6455,11
train_6456,15
train_6457,10
train_6458,10
train_6459,10
train_6460,10
train_6461,13
train_6462,6
train_6463,13
train_6464,4
train_6465,10
train_6466,13
train_6467,19
train_6468,1
train_6469,3
train_6470,19
train_6471,4
train_6472,9
train_6473,10
train_6474,19
train_6475,3
train_6476,9
train_6477,13
train_6478,10
train_6479,4
train_6480,10
train_6481,13
train_6482,18
train_6483,2
train_6484,1
train_6485,13
train_6486,18
train_6487,1
train_6488,11
train_6489,12
train_6490,1
train_6491,16
train_6492,7
train_6493,12
train_6494,3
train_6495,10
train_6496,9
train_6497,18
train_6498,4
train_6499,18
train_6500,15
train_6501,18
train_6502,9
train_6503,7
train_6504,9
train_6505,7
train_6506,8
train_6507,13
train_6508,13
train_6509,0
train_6510,13
train_6511,17
train_6512,10
train_6513,12
train_6514,16
train_6515,19
train_6516,3
train_6517,4
train_6518,19
train_6519,19
train_6520,13
train_6521,12
train_6522,4
train_6523,17
train_6524,0
train_6525,18
train_6526,15
train_6527,10
train_6528,2
train_6529,9
train_6530,17
train_6531,13
train_6532,10
train_6533,7
train_6534,10
train_6535,7
train_6536,11
train_6537,5
train_6538,19
train_6539,13
train_6540,6
train_6541,8
train_6542,3
train_6543,15
train_6544,17
train_6545,10
train_6546,12
train_6547,10
train_6548,12
train_6549,18
train_6550,13
train_6551,6
train_6552,9
train_6553,13
train_6554,15
train_6555,13
train_6556,13
train_6557,1
train_6558,11
train_6559,6
train_6560,13
train_6561,3
train_6562,7
train_6563,10
train_6564,2
train_6565,16
train_6566,6
train_6567,10
train_6568,13
train_6569,2
train_6570,13
train_6571,4
train_6572,13
train_6573,10
train_6574,15
train_6575,10
train_6576,13
train_6577,9
train_6578,10
train_6579,16
train_6580,4
train_6581,13
train_6582,10
train_6583,3
train_6584,5
train_6585,3
train_6586,0
train_6587,9
train_6588,2
train_6589,15
train_6590,10
train_6591,8
train_6592,2
train_6593,19
train_6594,12
train_6595,10
train_6596,13
train_6597,11
train_6598,13
train_6599,9
train_6600,10
train_6601,10
train_6602,19
train_6603,10
train_6604,10
train_6605,7
train_6606,10
train_6607,10
train_6608,13
train_6609,12
train_6610,7
train_6611,10
train_6612,7
train_6613,7
train_6614,18
train_6615,0
train_6616,10
train_6617,13
train_6618,13
train_6619,16
train_6620,15
train_6621,12
train_6622,15
train_6623,10
train_6624,10
train_6625,13
train_6626,1
train_6627,18
train_6628,11
train_6629,13
train_6630,1
train_6631,13
train_6632,1
train_6633,9
train_6634,16
train_6635,16
train_6636,19
train_6637,15
train_6638,8
train_6639,17
train_6640,12
train_6641,17
train_6642,13
train_6643,19
train_6644,13
train_6645,2
train_6646,10
train_6647,9
train_6648,13
train_6649,17
train_6650,10
train_6651,10
train_6652,12
train_6653,13
train_6654,5
train_6655,6
train_6656,0
train_6657,2
train_6658,9
train_6659,13
train_6660,13
train_6661,19
train_6662,15
train_6663,6
train_6664,1
train_6665,3
train_6666,10
train_6667,10
train_6668,15
train_6669,13
train_6670,12
train_6671,15
train_6672,10
train_6673,14
train_6674,11
train_6675,8
train_6676,17
train_6677,19
train_6678,7
train_6679,19
train_6680,13
train_6681,1
train_6682,5
train_6683,1
train_6684,13
train_6685,15
train_6686,15
train_6687,12
train_6688,17
train_6689,6
train_6690,19
train_6691,13
train_6692,9
train_6693,1
train_6694,12
train_6695,9
train_6696,13
train_6697,18
train_6698,3
train_6699,12
train_6700,10
train_6701,18
train_6702,6
train_6703,1
train_6704,17
train_6705,2
train_6706,19
train_6707,2
train_6708,2
